time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
4.900, 0, Ego, -550.283, -231.787, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.706
4.900, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.950, 0, Ego, -551.502, -232.923, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.185
4.950, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.000, 0, Ego, -552.722, -234.060, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.947
5.000, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.050, 0, Ego, -553.941, -235.196, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.425
5.050, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.100, 0, Ego, -555.161, -236.332, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.904
5.100, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.150, 0, Ego, -556.380, -237.468, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.383
5.150, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.200, 0, Ego, -557.599, -238.604, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.145
5.200, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.250, 0, Ego, -558.819, -239.740, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.623
5.250, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.300, 0, Ego, -560.038, -240.876, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.102
5.300, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.350, 0, Ego, -561.258, -242.012, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.581
5.350, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.400, 0, Ego, -562.477, -243.148, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.343
5.400, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.450, 0, Ego, -563.697, -244.284, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.821
5.450, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.500, 0, Ego, -564.916, -245.420, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.300
5.500, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.550, 0, Ego, -566.136, -246.556, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.779
5.550, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.600, 0, Ego, -567.337, -247.675, 0.000, 3.892, 0.000, 0.000, 32.842, 0.000, 5.470
5.600, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.650, 0, Ego, -568.521, -248.778, 0.000, 3.892, 0.000, 0.000, 32.352, 0.000, 3.809
5.650, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.700, 0, Ego, -569.687, -249.864, 0.000, 3.892, 0.000, 0.000, 31.861, 0.000, 2.077
