time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
4.250, 0, Ego, -497.845, -182.937, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.634
4.250, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.300, 0, Ego, -499.065, -184.073, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.113
4.300, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.350, 0, Ego, -500.284, -185.209, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.875
4.350, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.400, 0, Ego, -501.504, -186.345, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.353
4.400, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.450, 0, Ego, -502.723, -187.481, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.832
4.450, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.500, 0, Ego, -503.943, -188.617, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.311
4.500, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.550, 0, Ego, -505.162, -189.753, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 6.072
4.550, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.600, 0, Ego, -506.381, -190.889, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.551
4.600, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.650, 0, Ego, -507.601, -192.025, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.030
4.650, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.700, 0, Ego, -508.820, -193.161, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.508
